time,strategy,symbol,side,type,status,multiplier,time_in_force,asset.strike,asset.multiplier,asset.asset_type,price,filled_quantity,trade_cost
2022-01-03 09:30:00-05:00,MLTrader,BA,buy,market,new,1,gtc,0.0,1,stock,,,
2022-01-03 09:30:00-05:00,MLTrader,BA,buy,market,fill,1,gtc,0.0,1,stock,204.0,98.0,0.0
2022-01-04 09:30:00-05:00,MLTrader,MRK,buy,market,new,1,gtc,0.0,1,stock,,,
2022-01-04 09:30:00-05:00,MLTrader,CMCSA,buy,market,new,1,gtc,0.0,1,stock,,,
2022-01-04 09:30:00-05:00,MLTrader,BA,sell,stop,canceled,1,day,0.0,1,stock,,,
2022-01-04 09:30:00-05:00,MLTrader,BA,sell,limit,fill,1,day,0.0,1,stock,214.20000000000002,98.0,0.0
2022-01-04 09:30:00-05:00,MLTrader,CMCSA,buy,market,fill,1,gtc,0.0,1,stock,50.709999084472656,316.0,0.0
2022-01-04 09:30:00-05:00,MLTrader,MRK,buy,market,fill,1,gtc,0.0,1,stock,76.4000015258789,209.0,0.0
2022-01-05 09:30:00-05:00,MLTrader,MRK,buy,market,new,1,gtc,0.0,1,stock,,,
2022-01-05 09:30:00-05:00,MLTrader,CMCSA,buy,market,new,1,gtc,0.0,1,stock,,,
2022-01-05 09:30:00-05:00,MLTrader,IBM,buy,market,new,1,gtc,0.0,1,stock,,,
2022-01-05 09:30:00-05:00,MLTrader,DE,buy,market,new,1,gtc,0.0,1,stock,,,
2022-01-05 09:30:00-05:00,MLTrader,CMCSA,buy,market,fill,1,gtc,0.0,1,stock,50.56999969482422,273.0,0.0
2022-01-05 09:30:00-05:00,MLTrader,DE,buy,market,fill,1,gtc,0.0,1,stock,373.0400085449219,37.0,0.0
2022-01-05 09:30:00-05:00,MLTrader,IBM,buy,market,fill,1,gtc,0.0,1,stock,138.30999755859375,100.0,0.0
2022-01-05 09:30:00-05:00,MLTrader,MRK,buy,market,fill,1,gtc,0.0,1,stock,77.26000213623047,179.0,0.0
